detection_timestamp,confidence,event
2020-12-30 18:37:06.086000+00:00,0.718851447,Enter
2020-12-30 18:37:06.614000+00:00,0.718851447,Exit
2020-12-30 18:37:09.451000+00:00,0.722779691,Exit
2020-12-30 18:37:20.673000+00:00,0.733469605,Exit
2020-12-30 18:37:20.934000+00:00,0.667876899,Enter
2020-12-30 18:37:21.265000+00:00,0.667876899,Exit
2020-12-30 18:37:25.623000+00:00,0.661412835,Exit
2020-12-30 18:37:25.886000+00:00,0.695719421,Enter
2020-12-30 18:37:26.811000+00:00,0.695719421,Exit
2020-12-30 18:37:32.025000+00:00,0.755603194,Enter
2020-12-30 18:38:12.517000+00:00,0.641116202,Enter
2020-12-30 18:38:14.363000+00:00,0.632048845,Enter
2020-12-30 18:38:15.486000+00:00,0.720837414,Enter
2020-12-30 18:38:33.902000+00:00,0.77682513,Enter
2020-12-30 18:38:35.518000+00:00,0.68485105,Enter
2020-12-30 18:38:36.439000+00:00,0.714482248,Enter
2020-12-30 18:38:40.895000+00:00,0.65394783,Enter
